STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT13,WT14,WT16,WT17,WT18,WT22
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/02/2014 12:00:00 AM,12.75,,,0.75,0,0,40,52,37,210,180,23.9,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/03/2014 12:00:00 AM,11.41,,,0.42,0,0,49,58,48,200,240,19.9,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/04/2014 12:00:00 AM,8.72,,,0.65,0,0,51,57,46,200,210,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/05/2014 12:00:00 AM,8.72,,,1.84,0,0,54,60,51,190,200,25.1,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/06/2014 12:00:00 AM,13.87,,,0.12,0,0,54,56,50,220,220,28,38.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/07/2014 12:00:00 AM,9.4,,,0,0,0,52,60,48,220,210,21,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/08/2014 12:00:00 AM,6.04,,,1.27,0,0,50,55,44,200,210,17,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/09/2014 12:00:00 AM,9.62,,,0.17,0,0,54,59,49,210,220,17,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/10/2014 12:00:00 AM,4.92,,,0.74,0,0,50,54,43,210,200,12.1,15,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/11/2014 12:00:00 AM,5.14,,,0,0,0,47,58,40,20,30,12.1,14.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/12/2014 12:00:00 AM,4.25,,,0,0,0,49,61,38,10,20,15,18.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/13/2014 12:00:00 AM,5.59,,,0.02,0,0,50,57,41,230,220,13,17,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/14/2014 12:00:00 AM,13.65,,,0.27,0,0,53,58,47,220,200,23.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/15/2014 12:00:00 AM,6.71,,,0.32,0,0,52,62,40,200,210,17,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/16/2014 12:00:00 AM,8.5,,,1.09,0,0,49,51,40,230,240,17,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/17/2014 12:00:00 AM,7.16,,,0.01,0,0,43,50,37,190,90,19.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/18/2014 12:00:00 AM,3.58,,,0,0,0,43,50,38,140,100,10.1,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/19/2014 12:00:00 AM,11.41,,,0.02,0,0,47,52,38,200,200,23.9,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/20/2014 12:00:00 AM,6.71,,,0,0,0,42,52,35,30,40,16.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/21/2014 12:00:00 AM,8.5,,,0,0,0,44,51,37,340,340,15,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/22/2014 12:00:00 AM,4.03,,,0,0,0,42,52,34,330,120,8.9,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/23/2014 12:00:00 AM,7.38,,,0,0,0,46,55,40,30,290,11,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/24/2014 12:00:00 AM,4.92,,,0,0,0,48,66,37,160,170,8.9,10.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/25/2014 12:00:00 AM,9.84,,,0.16,0,0,54,57,44,200,190,30,42.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/26/2014 12:00:00 AM,5.37,,,0.14,0,0,47,52,42,190,210,12.1,17,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/27/2014 12:00:00 AM,6.26,,,0.01,0,0,47,54,44,320,330,23,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/28/2014 12:00:00 AM,8.72,,,0.87,0,0,48,53,45,240,210,19.9,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/29/2014 12:00:00 AM,11.41,,,0.55,0,0,48,53,45,190,190,21,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/30/2014 12:00:00 AM,11.41,,,0,0,0,47,52,41,190,180,23,28,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/31/2014 12:00:00 AM,8.5,,,0,0,0,46,60,36,360,220,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/01/2014 12:00:00 AM,6.26,,,0,0,0,50,58,44,20,10,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/02/2014 12:00:00 AM,9.4,,,0,0,0,49,58,42,210,200,16.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/03/2014 12:00:00 AM,8.72,,,0.1,0,0,49,56,43,220,220,19.9,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/04/2014 12:00:00 AM,10.51,,,0,0,0,48,55,43,210,220,19.9,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/05/2014 12:00:00 AM,9.62,,,0.18,0,0,49,53,46,210,230,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/06/2014 12:00:00 AM,5.82,,,0,0,0,50,57,47,220,220,16.1,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/07/2014 12:00:00 AM,5.59,,,0,0,0,56,70,49,200,320,14.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/08/2014 12:00:00 AM,9.4,,,0.18,0,0,57,60,47,40,40,18.1,21.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/09/2014 12:00:00 AM,6.49,,,0,0,0,50,58,44,30,30,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/10/2014 12:00:00 AM,8.05,,,0,0,0,50,59,44,30,30,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/11/2014 12:00:00 AM,6.26,,,0,0,0,51,63,41,30,,16.1,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/12/2014 12:00:00 AM,9.84,,,0,0,0,53,61,46,360,360,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/13/2014 12:00:00 AM,6.93,,,0,0,0,54,69,42,300,290,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/14/2014 12:00:00 AM,5.82,,,0,0,0,56,68,42,220,280,17,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/15/2014 12:00:00 AM,8.95,,,0.02,0,0,52,58,46,210,220,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/16/2014 12:00:00 AM,10.29,,,0.43,0,0,50,52,48,190,210,16.1,21,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/17/2014 12:00:00 AM,10.51,,,0.73,0,0,51,53,45,220,230,23,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/18/2014 12:00:00 AM,8.5,,,0,0,0,48,58,42,210,310,17,38,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/19/2014 12:00:00 AM,10.51,,,0.54,0,0,49,53,42,210,230,23,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/20/2014 12:00:00 AM,6.04,,,0,0,0,49,60,42,200,210,21,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/21/2014 12:00:00 AM,5.59,,,0.2,0,0,53,63,46,340,,14.1,,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/22/2014 12:00:00 AM,9.4,,,0.56,0,0,48,54,41,260,250,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/23/2014 12:00:00 AM,11.18,,,0.35,0,0,47,53,43,280,320,18.1,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/24/2014 12:00:00 AM,11.86,,,0.49,0,0,51,57,43,200,210,25.9,36,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/25/2014 12:00:00 AM,5.14,,,0,0,0,48,58,42,320,290,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/26/2014 12:00:00 AM,8.72,,,0.13,0,0,50,59,42,190,210,14.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/27/2014 12:00:00 AM,12.97,,,0.27,0,0,47,52,43,200,200,21.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/28/2014 12:00:00 AM,5.82,,,0,0,0,48,61,40,280,280,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/29/2014 12:00:00 AM,5.14,,,0,0,0,58,77,49,100,90,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,04/30/2014 12:00:00 AM,8.72,,,0,0,0,68,82,49,350,10,17,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/01/2014 12:00:00 AM,6.71,,,0,0,0,69,85,52,240,240,13,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/02/2014 12:00:00 AM,10.51,,,0,0,0,66,65,51,220,230,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/03/2014 12:00:00 AM,7.61,,,1.31,0,0,55,59,48,210,200,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/04/2014 12:00:00 AM,9.4,,,0.63,0,0,52,58,48,190,200,19.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/05/2014 12:00:00 AM,8.5,,,0.2,0,0,52,60,49,220,230,16.1,21.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/06/2014 12:00:00 AM,5.82,,,0,0,0,53,62,47,220,250,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/07/2014 12:00:00 AM,3.8,,,0,0,0,54,65,45,240,250,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/08/2014 12:00:00 AM,7.61,,,0.54,0,0,54,57,49,200,200,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/09/2014 12:00:00 AM,12.53,,,0.08,0,0,52,56,45,210,220,21.9,29.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/10/2014 12:00:00 AM,4.7,,,0.02,0,0,49,60,45,270,240,8.9,18.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/11/2014 12:00:00 AM,3.8,,,0,0,0,54,66,47,200,200,25.9,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/12/2014 12:00:00 AM,6.04,,,0,0,0,60,76,49,320,310,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/13/2014 12:00:00 AM,8.5,,,0,0,0,67,80,55,350,350,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/14/2014 12:00:00 AM,7.38,,,0,0,0,69,82,56,350,30,15,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/15/2014 12:00:00 AM,6.71,,,0,0,0,70,80,55,240,240,19.9,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/16/2014 12:00:00 AM,9.17,,,0,0,0,62,68,53,220,200,16.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/17/2014 12:00:00 AM,7.16,,,0,0,0,59,68,53,190,260,14.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/18/2014 12:00:00 AM,7.16,,,0,0,0,58,68,51,210,210,25.1,33.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/19/2014 12:00:00 AM,4.92,,,0,0,0,57,70,50,340,350,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/20/2014 12:00:00 AM,6.04,,,0,0,0,61,72,50,300,280,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/21/2014 12:00:00 AM,3.8,,,0,0,0,58,68,51,250,250,8.9,12.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/22/2014 12:00:00 AM,5.59,,,0,0,0,63,76,53,300,300,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/23/2014 12:00:00 AM,8.95,,,0.15,0,0,62,68,55,220,110,18.1,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/24/2014 12:00:00 AM,5.37,,,0,0,0,59,65,52,230,220,12.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/25/2014 12:00:00 AM,3.13,,,0.22,0,0,57,59,51,230,320,10.1,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/26/2014 12:00:00 AM,10.07,,,0,0,0,56,65,52,210,210,21,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/27/2014 12:00:00 AM,5.59,,,0,0,0,58,68,50,280,280,13,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/28/2014 12:00:00 AM,7.61,,,0,0,0,57,66,50,210,200,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/29/2014 12:00:00 AM,9.62,,,0,0,0,56,66,52,180,170,18.1,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/30/2014 12:00:00 AM,10.07,,,0,0,0,58,69,48,340,350,19.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,05/31/2014 12:00:00 AM,4.92,,,0,0,0,62,74,50,200,210,12.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/01/2014 12:00:00 AM,5.14,,,0,0,0,60,72,51,250,220,10.1,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/02/2014 12:00:00 AM,5.37,,,0,0,0,61,74,52,210,200,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/03/2014 12:00:00 AM,7.16,,,0,0,0,59,65,52,220,250,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/04/2014 12:00:00 AM,5.82,,,0,0,0,58,67,50,260,260,12.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/05/2014 12:00:00 AM,5.37,,,0,0,0,59,72,50,350,250,10.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/06/2014 12:00:00 AM,7.16,,,0,0,0,63,77,51,40,40,21,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/07/2014 12:00:00 AM,6.93,,,0,0,0,65,76,56,300,290,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/08/2014 12:00:00 AM,4.7,,,0,0,0,63,74,54,50,40,13,15,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/09/2014 12:00:00 AM,8.05,,,0,0,0,64,70,56,30,30,16.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/10/2014 12:00:00 AM,6.49,,,0,0,0,59,68,54,40,40,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/11/2014 12:00:00 AM,6.04,,,0,0,0,62,75,52,290,300,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/12/2014 12:00:00 AM,8.95,,,0.07,0,0,63,71,54,240,230,23,31.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/13/2014 12:00:00 AM,11.18,,,0.25,0,0,56,60,52,220,220,21.9,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/14/2014 12:00:00 AM,7.16,,,0,0,0,57,64,53,190,190,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/15/2014 12:00:00 AM,8.05,,,0.02,0,0,57,65,50,50,50,21.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/16/2014 12:00:00 AM,5.37,,,0.14,0,0,53,64,48,210,210,13,16.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/17/2014 12:00:00 AM,6.71,,,0.05,0,0,56,64,50,230,210,12.1,16.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/18/2014 12:00:00 AM,6.04,,,0,0,0,57,66,52,210,180,12.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/19/2014 12:00:00 AM,8.28,,,0.03,0,0,62,78,53,240,230,18.1,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/20/2014 12:00:00 AM,7.61,,,0.01,0,0,60,68,50,30,230,17,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/21/2014 12:00:00 AM,8.05,,,0,0,0,61,72,51,20,300,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/22/2014 12:00:00 AM,6.04,,,0,0,0,63,77,52,20,360,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/23/2014 12:00:00 AM,5.59,,,0,0,0,67,77,56,250,230,14.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/24/2014 12:00:00 AM,5.59,,,0,0,0,63,76,58,190,260,13,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/25/2014 12:00:00 AM,5.37,,,0,0,0,67,79,57,360,280,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/26/2014 12:00:00 AM,9.17,,,0,0,0,66,70,58,230,240,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/27/2014 12:00:00 AM,10.07,,,0.07,0,0,62,70,57,240,230,21.9,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/28/2014 12:00:00 AM,9.62,,,0.09,0,0,60,68,56,220,230,17,21.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/29/2014 12:00:00 AM,7.16,,,0,0,0,61,69,55,210,200,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,06/30/2014 12:00:00 AM,9.84,,,0,0,0,63,78,55,330,340,15,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/01/2014 12:00:00 AM,7.83,,,0,0,0,72,94,60,350,10,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/02/2014 12:00:00 AM,8.05,,,0,0,0,73,81,58,210,230,16.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,07/03/2014 12:00:00 AM,6.93,,,0,0,0,65,71,57,230,330,12.1,16.1,,,,,,,,,,,,,
